gene_set,gene_symbol,pathway_level,regulatory_role,cell_type,pmids,reference_gene_set
IMMPRINT_WNT_SIGNALLING,FZD7,1,none,pan,8717036,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,LRP5,1,none,pan,11719191,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,LRP6,1,none,pan,11029007,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,DVL1,2,none,pan,25817016,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,DVL2,2,none,pan,8288125,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,DVL3,2,none,pan,26924530,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,APC,2,inhibitory,pan,8259518,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,AXIN1,2,inhibitory,pan,9230313,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,AXIN2,2,inhibitory,pan,11809808,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,CTNNB1,2,none,pan,9065402,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,GSK3B,2,inhibitory,pan,12554650,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,CSNK1A1,2,inhibitory,pan,11955436,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,TCF7,2,none,pan,10489374,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,TCF7L2,2,none,pan,9065401,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,LEF1,2,none,pan,2010090,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,CCND1,3,none,pan,10201372;10318916,
IMMPRINT_CSF2_SIGNALLING,CSF2RA,1,none,pan,2555171,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,CSF2RB,1,none,pan,1702217,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,JAK2,2,none,pan,8007942,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,STAT5A,2,none,pan,11867689,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,STAT5B,2,none,pan,11867689,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,PTPN11,2,context_dependent,pan,7522233,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,PIK3R1,2,none,pan,12429725,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
IMMPRINT_CSF2_SIGNALLING,AKT1,2,none,pan,15259023;20173116,
IMMPRINT_CSF2_SIGNALLING,CISH,2,inhibitory,pan,11867689,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_CSF2_SIGNALLING,PIM1,2,none,pan,1314369,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_CSF2_SIGNALLING,CCL17,3,none,pan,27525438,
IMMPRINT_IL17_SIGNALLING,S100A7,3,none,Epithelial,18684158,
IMMPRINT_IL17_SIGNALLING,CCL20,3,none,Epithelial; Fibroblast,19295614,
IMMPRINT_IL17_SIGNALLING,LCN2,3,none,Epithelial,21085185,
IMMPRINT_IL17_SIGNALLING,IL6,3,none,pan,8676080,
IMMPRINT_IL17_SIGNALLING,CSF3,3,none,pan,8676080,
IMMPRINT_IFNG_SIGNALLING,FCGR1A,3,none,Monocyte/Macrophage,6192145,
IMMPRINT_IFNG_SIGNALLING,IL12B,3,none,Monocyte/Macrophage,8551218,
IMMPRINT_IFNG_SIGNALLING,CYBB,3,none,Monocyte/Macrophage,15067074,
IMMPRINT_TNF_SIGNALLING,ICAM1,3,none,pan,3091693,
IMMPRINT_TNF_SIGNALLING,SELE,3,none,Endothelial,2827173,
IMMPRINT_TNF_SIGNALLING,MMP1,3,none,Fibroblast,2999289,
IMMPRINT_TNF_SIGNALLING,MMP3,3,none,Fibroblast,1698773,
IMMPRINT_IL4_IL13_SIGNALLING,MRC1,3,none,Monocyte/Macrophage,9120298,
IMMPRINT_IL4_IL13_SIGNALLING,FCER2,3,none,B cell; Monocyte/Macrophage,2965737,
IMMPRINT_IL4_IL13_SIGNALLING,MUC5AC,3,none,Epithelial,21275604,
IMMPRINT_IL4_IL13_SIGNALLING,CLCA1,3,none,Epithelial,21275604,
IMMPRINT_IL4_IL13_SIGNALLING,IGHE,3,none,B cell,1695667,
IMMPRINT_IL6_SIGNALLING,IL21,3,none,T cell,22491065,
IMMPRINT_TGFB_SIGNALLING,FOXP3,3,none,T cell,14676299,
IMMPRINT_TGFB_SIGNALLING,IGHA1,3,none,B cell,2339132,
IMMPRINT_TGFB_SIGNALLING,ACTA2,3,none,Fibroblast,8314838,
IMMPRINT_TGFB_SIGNALLING,FN1,3,none,Epithelial; Fibroblast,3456347,
IMMPRINT_TGFB_SIGNALLING,SNAI1,3,none,Epithelial,24126595,
IMMPRINT_TGFB_SIGNALLING,VIM,3,none,Epithelial,24126595,
IMMPRINT_IL10_SIGNALLING,CD163,3,none,Monocyte/Macrophage,10648003,
IMMPRINT_IL10_SIGNALLING,TIMP1,3,none,Monocyte/Macrophage,7593617,
IMMPRINT_IL10_SIGNALLING,NFIL3,3,none,Monocyte/Macrophage,21566115,
IMMPRINT_TNF_SIGNALLING,CX3CL1,3,none,Endothelial,15111313,
IMMPRINT_TNF_SIGNALLING,F3,3,none,Endothelial,2718149,
IMMPRINT_TNF_SIGNALLING,MMP14,3,none,Fibroblast,11112697,
IMMPRINT_TNF_SIGNALLING,TNFAIP3,2,inhibitory,pan,8692885,
IMMPRINT_TNF_SIGNALLING,NFKBIA,2,inhibitory,pan,7796813,
IMMPRINT_IL4_IL13_SIGNALLING,CCL18,3,none,Monocyte/Macrophage,37949903,
IMMPRINT_IL4_IL13_SIGNALLING,ALOX15,3,none,Monocyte/Macrophage,1729692,
IMMPRINT_IL4_IL13_SIGNALLING,TGM2,3,none,Monocyte/Macrophage,32032932,
IMMPRINT_IL4_IL13_SIGNALLING,IGHG4,3,none,B cell,8097323,
IMMPRINT_IL4_IL13_SIGNALLING,IL4I1,3,none,B cell,12031486,
IMMPRINT_IL4_IL13_SIGNALLING,POSTN,3,none,Epithelial,17898169,
IMMPRINT_IL4_IL13_SIGNALLING,SERPINB2,3,none,Epithelial,17898169,
IMMPRINT_IL4_IL13_SIGNALLING,CAPN14,3,none,Epithelial,27158675,
IMMPRINT_IL4_IL13_SIGNALLING,GATA3,2,none,pan,20620947,
IMMPRINT_IL6_SIGNALLING,BCL6,3,none,T cell,22491065,
IMMPRINT_IL6_SIGNALLING,ICOS,3,none,T cell,23923047,
IMMPRINT_TGFB_SIGNALLING,ITGAE,3,none,T cell,24477908,
IMMPRINT_TGFB_SIGNALLING,COL1A1,3,none,Fibroblast,3501287,
IMMPRINT_TGFB_SIGNALLING,COL3A1,3,none,Fibroblast,3501287,
IMMPRINT_TGFB_SIGNALLING,POSTN,3,none,Fibroblast,30186543,
IMMPRINT_TGFB_SIGNALLING,TAGLN,3,none,Fibroblast,30413733,
IMMPRINT_TGFB_SIGNALLING,SNAI2,3,none,Epithelial,21169525,
IMMPRINT_TGFB_SIGNALLING,CDH2,3,none,Epithelial,21169525,
IMMPRINT_IL10_SIGNALLING,FCGR3A,3,none,Monocyte/Macrophage,8734788,
IMMPRINT_IL17_SIGNALLING,CXCL1,3,none,pan,26839464,
IMMPRINT_TGFB_SIGNALLING,IGHA2,3,none,B cell,1760405,
IMMPRINT_IL10_SIGNALLING,MERTK,3,none,Monocyte/Macrophage,22942426,
IMMPRINT_IL1_SIGNALLING,CXCL8,3,none,pan,2478449,
IMMPRINT_IL1_SIGNALLING,CCL2,3,none,pan,2182712,
IMMPRINT_IL1_SIGNALLING,IL6,3,none,pan,3493322,
IMMPRINT_IL17_SIGNALLING,S100A8,3,none,pan,16982811,
IMMPRINT_IL2_SIGNALLING,CSF2,3,none,pan,24944195,
IMMPRINT_IL12_SIGNALLING,CSF2,3,none,pan,24944195,
